TRXN_ID,ACCT_ID,TRXN_DT,TRXN_AMT,MRCH_NM
6992299,10011639288,2021-01-14,2925.21,SCHULER SHOES
6992331,10011932826,2021-01-14,2985.04,SOPIKO MUSHKUDIANI
6992384,10012033059,2021-01-14,1356.92,SQ *LAUGHING GOAT COFFEEH
6992766,10013838073,2021-01-14,3306.94,1-863-2480708_bestskil
6993047,10014546145,2021-01-14,2913.49,Amazon Prime*ZQ6CZ04Q3
6993093,10014978541,2021-01-14,1716.22,AMZN Mktp US*EY6967F83
6993343,10014991302,2021-01-14,3537.47,AMZN Mktp US*KH8TP8A73
6993374,1275049547,2021-01-15,2586.78,4405 AMC BLOOMSBURG 11
6993485,1414622048,2021-01-15,1836.09,AMZN Mktp US*DC0H705D3
6993499,1414735543,2021-01-15,5494.12,AMZN Mktp US*IZ3ZE6QJ3
6993537,1415442746,2021-01-15,191.59,AMZN Mktp US*M49CF2FP0
6993586,1495502358,2021-01-15,5676.13,CHILI'S LONE TREE
6993779,1512302477,2021-01-15,3192.35,COINMACH TULSA
6993851,1513634118,2021-01-15,3362.07,COSTCO WHSE #0484
6993851,1519817923,2021-01-15,1383.08,CURBSIDE WASTE INC
6994016,1559376558,2021-01-15,4640.22,EL JEFE TEXICAN CANTINA
6994035,1626636730,2021-01-15,1967.31,IN *CINCO TACO BAR
6994171,1652968046,2021-01-15,3796.22,LITTLE CAESARS 1391 00
6994178,1727133287,2021-01-15,1013.07,MSP AIRP PANDA EXPRESS 12
6994215,1732943217,2021-01-15,3667.79,NOOM   MEAL PLAN
6994309,1777976882,2021-01-15,4787.54,PILOT         00001230
6994771,1794000180,2021-01-15,5022.87,PRIDE STATION 63010177
6994806,1888106711,2021-01-15,2756.72,SQ *PAVEMENT COFFEEHOUSE
6994878,1913003484,2021-01-15,4632.85,Subway 35788
6994988,2057467173,2021-01-15,4952.4,WAL-MART #0718
6995038,2079748664,2021-01-15,353.77,WILTON FEED   09893280
6995054,2083667119,2021-01-15,3071.67,WM SUPERCENTER #4660
6995154,2089899161,2021-01-15,99.18,YELPINC*855 380 9357
6995431,2103754012,2021-01-15,1477.21,76 - DBA PACIFIC GROCE
6995521,2111990616,2021-01-15,4821.99,AIRBNB  HMADHFPN9A
6995533,2130793546,2021-01-15,2382.31,Amazon.com*XT5VV4Q73
6995536,2144491319,2021-01-15,3459.88,AMZN Mktp US*MO2400112
6995619,2168686240,2021-01-15,498.57,BP#6393854CK STORE2QPS
6995866,2170851292,2021-01-15,15.09,BURGER KING #4556  Q07
6996302,2176633959,2021-01-15,4885.55,CBTL ALA MOANA #3005
6996365,2186850166,2021-01-15,3440.21,CIRCLE K # 07630
6996423,2225944194,2021-01-15,535.37,ENGEN PLETTENBERG BAY
6996436,2273321865,2021-01-15,428.05,IN *HVAC INTEGRATION LLC
6996887,2320805800,2021-01-15,5242.95,MCDONALD'S F1408
6997211,2372924999,2021-01-15,402.17,RACECO 102
6997263,2416137723,2021-01-15,5347.28,SP * BATSON ENTERPRISE
6997330,2424405630,2021-01-15,5122.84,SQUARE      *SQ *PITA'
6997367,2440284657,2021-01-15,4598.27,TENNESSEE MOUNTAIN GOLF
6997503,2510745436,2021-01-15,3165.18,AMZN MKTP US AMZN.COM/BIL
6997547,2511435318,2021-01-15,2397.79,AMZN Mktp US*2T3F58GU0
6997583,2533676538,2021-01-15,2626.26,AUTOZONE 4169
6997676,2536991520,2021-01-15,4435.51,BJ'S FUEL #9554
6997776,2557404376,2021-01-15,5415.58,CHILI'S CAPITOLA MALL
6997792,2597567367,2021-01-15,1700.06,HAWTHORNES MINT HILL
6997819,2630059810,2021-01-15,5509.26,MAXCY'S GRILL
6997910,2643074795,2021-01-15,2372.83,ORDWAY CENTER FOR THE PER
6998076,2644220207,2021-01-15,2893.45,PANERA BREAD #202113 P
6998091,2656243592,2021-01-15,3129.56,QT 53         01000538
6998171,2678723236,2021-01-15,1428.77,SQ *ELYSIUM GARDENS LL
6998273,5025153866,2021-01-15,5393.97,TOMS RIVER ORCHARD 10
6998285,5028462637,2021-01-15,1040.06,TST* OLD GROUNDS SOCIAL
6998295,10003153042,2021-01-15,748.92,AMZN MKTP US*MK2710XB1
6998332,10004809555,2021-01-15,4172.15,CAMPUS LIQUORS
6998487,10004809555,2021-01-15,2249.94,Cap 1 PaybyPhonePmt
6998629,10005050827,2021-01-15,2567.97,CHICK-FIL-A #03924
6998871,10005792545,2021-01-15,3882.68,DEJA BREW
6998872,10005837250,2021-01-15,1792.06,DNCSS TD GARDEN CONCES
6998897,10009386078,2021-01-15,5016.3,MENARDS DEFIANCE OH
6998937,10009589930,2021-01-15,3273.81,MTA*LIRR ETIX TICKET
6999238,10011066899,2021-01-15,457.61,Prime Video*T03OH77B3
6999253,10011323815,2021-01-15,3055.92,REG HLTH HOME PLUS SPEARF
6999257,10011639288,2021-01-15,1663.35,SANTONI'S MARKET
6999271,10011880523,2021-01-15,3321.62,SHELL OIL 57543584205
6999430,10012510696,2021-01-15,615.71,TACO BELL #726351
6999463,10012889141,2021-01-15,3654.67,TST* PLANT CITY PROVIDENC
6999471,10013169454,2021-01-15,2793.28,VIVA CHICKEN 4
6999495,10013252805,2021-01-15,511.32,WAL-MART #2884
6999768,10014553538,2021-01-15,1946.84,Amazon.com*D05DF95N3
6999895,10014672093,2021-01-15,776.61,Amazon.com*MO56A4ZK3
7000021,10014743521,2021-01-15,4864.18,AMZN DIGITAL*OO4TK9X73 88
7000076,1345409069,2021-01-16,3733.33,ALDI 76060
7000315,1464336146,2021-01-16,3591.77,BELK.COM
7000555,1482267312,2021-01-16,4478.82,BUY BUY BABY NASH E-CMRC
7000627,1495502358,2021-01-16,5268.2,CHILOSO MEXICAN BISTRO
7000927,1564624745,2021-01-16,447.43,EXXONMOBIL    97318299
7000964,1626636730,2021-01-16,4184.92,ILOVEKICKBOXING.COM
7001195,1664500092,2021-01-16,4715.78,MARATHON PETRO203489
7001240,1671495966,2021-01-16,788.88,MCDONALD'S F13060
7001949,1802736236,2021-01-16,2760.92,QT 1075
7002022,1896263538,2021-01-16,5254.25,ST. AUGUSTINE CITGO #679
7002486,2111620254,2021-01-16,393.17,ADVENTURELAND FRUIT
7002489,2129107705,2021-01-16,3943.57,AMAZON.COM*MY38S26X2 A
7002538,2139631975,2021-01-16,7.62,AMZN Mktp US*EB3307Q93
7002541,2180431849,2021-01-16,974.94,CHEVRON 0053381
7002793,2200731720,2021-01-16,904.05,CONOCO - SEI 35269
7002812,2210263177,2021-01-16,3229.33,CVS/PHARMACY #09894
7003006,2210263177,2021-01-16,5170.27,"CYCLE GEAR, INC."
7003131,2267907281,2021-01-16,3328.35,HLU*HULU 141376828471
7003143,2268645740,2021-01-16,1131.68,HOLIDAY STATIONS 0386
7003459,2273321865,2021-01-16,4614.41,IN N OUT BURGER 085
7003682,2320820031,2021-01-16,1214.08,MCDONALD'S F3033
7003752,2332342803,2021-01-16,135.81,MUJIRUSHIRYOHIN SHIBUYASE
7003794,2389935597,2021-01-16,2001.45,SAMS CLUB #6257
7003939,2424786982,2021-01-16,3330.93,STAR MARKET 3580
7003969,2525054132,2021-01-16,1809.92,ANIMAL SERVICES - ONLINE
7003986,2564657198,2021-01-16,574.89,CONSUMER TECHNOLOGY ASSOC
7004007,2565522326,2021-01-16,907.15,CRAFTON FARM & HOME CENTE
7004131,2576981388,2021-01-16,2153.55,DR JOHN'S DOG/CAT RPR
7004271,2584635805,2021-01-16,3288.7,FAMILY VIDEO #460
7004297,2590264236,2021-01-16,5.04,GNC #05351
7004561,2623750505,2021-01-16,2641.49,LOS BURRITOS MEXICAN F
7004635,2629571478,2021-01-16,2502.62,MAPLEWOOD PATHOLOGY
7004773,2644220207,2021-01-16,1412.73,PANERA BREAD #202112 P
7004881,2652403406,2021-01-16,2180.76,PORDENONE SS DPR
7004985,2659805488,2021-01-16,487.09,RED LEG BREWING COMPANY
7005143,2672212533,2021-01-16,1307.79,SOUTHWES  5269859027238
7005293,2680762024,2021-01-16,240.44,SQ *SQ *TACOS VIVA MEX
7005574,2683988204,2021-01-16,5198.87,STEW LEONARDS-CARLE PL
7005599,5021860902,2021-01-16,1661.58,THE HOME DEPOT #6236
7005775,5026569664,2021-01-16,4923.47,TRACTOR-SUPPLY-CO #0653
7006087,10000875936,2021-01-16,4940.09,WAL-MART #3292
7006544,10000899769,2021-01-16,453.17,WALGREENS #7154
7006596,10001585923,2021-01-16,2613.9,ZULILY
7006607,10002023772,2021-01-16,380.67,Amazon Music
7006643,10004615589,2021-01-16,5000.21,BIG Y #117
7007167,10005012438,2021-01-16,4828.14,CHAMPS 14948
7007201,10005363874,2021-01-16,5201.84,COWBOY COFFEE CO.
7007255,10006030549,2021-01-16,5615.24,DUNKIN #335794 Q35
7007396,10006072595,2021-01-16,1962.33,DUNKIN' MOBILE GP
7007417,10006160874,2021-01-16,4059.98,EGGS IN THE CITY
7007608,10006227266,2021-01-16,4967.54,EMPIRE WINE & SPIRITS
7007675,10007961969,2021-01-16,2691.71,JBCIHELP.COM
7007718,10008184965,2021-01-16,5139.89,JIMMY JOHNS # 775
7007925,10011654176,2021-01-16,5476.72,SHEETZ ECOMMER00000125
7007980,10011696796,2021-01-16,273.61,SHELL OIL 575422378QPS
7008001,10012223626,2021-01-16,5054.18,STADIUM PIZZA JEFFERSO
7008066,10012444460,2021-01-16,2660.19,Tab*Blind Lemons Guatemal
7008342,10012830322,2021-01-16,2015.95,TRACTOR SUPPLY  #2166
7008481,10013681086,2021-01-16,1782.66,WWW.SHAKESPEARESGLOBE.
7008518,10014743521,2021-01-16,1213.34,AMZ*Hold Up Displays
7008670,10015286356,2021-01-16,2385.24,AMZN Mktp US*YB62C3YS3
7008691,10015335775,2021-01-16,467.33,APL*APPLE ONLINE STORE
7008965,1350450902,2021-01-17,1609.83,Amazon Prime*M47VU95U2
7009039,1411794220,2021-01-17,2113.07,AMZN Mktp US*2H4OZ6FQ3
7009117,1412190212,2021-01-17,704.21,AMZN MKTP US*8M0GK5TZ3 AM
7009444,1552649191,2021-01-17,3894.91,EBAY O*08-04618-80065
7009691,1616294794,2021-01-17,3565.41,HEIRLOOM FOOD COMPANY
7009852,1639811798,2021-01-17,1506.1,KRAZY FISH
7009905,1654188643,2021-01-17,4158.66,LOWES #01055*
7010074,1802736236,2021-01-17,742.04,QDOBA 2592
7010426,1881294669,2021-01-17,2021.79,SPEEDWAY 08819 PINCONN
7010552,1945601750,2021-01-17,4742.48,TST* NO BONES BEACH CLUB
7010630,2045297317,2021-01-17,2250.41,VALLARTA VFE 112
7010806,2054538877,2021-01-17,2370.81,VIKRE DISTILLERY
7011039,2079905630,2021-01-17,4009.47,WM SUPERCENTER #22
7011164,2124066690,2021-01-17,5395.46,AMAZON.COM*M44500ZI2 A
7011201,2130793546,2021-01-17,116.58,AMERICAN  00106212733534
7011247,2155024652,2021-01-17,4233.48,BASQUEBOULANGERIECAFE
7011362,2164949805,2021-01-17,5505.89,BLT*Original Botanica
7011572,2238940247,2021-01-17,2464.02,FLEURISH HOME (HAMILTON)
7011603,2285313231,2021-01-17,565.5,JOES PASTA  PIZZA - G
7011698,2303485919,2021-01-17,662.14,LOLLY`S BAKERY
7011817,2312561791,2021-01-17,2764.25,MAGGIE O BRIEN S RESTA
7012052,2322490015,2021-01-17,1697.63,MCDONALD'S F4590
7012265,2338405844,2021-01-17,3642.54,NTTA CUST SVC ONLINE
7012522,2338405844,2021-01-17,1045.44,NURTUR SALON SPA   GRANDV
7012871,2346615889,2021-01-17,228.51,PALACE THEATRE
7012871,2349707519,2021-01-17,4459.88,PAYPAL *EBAY EBAY INC
7013018,2360381464,2021-01-17,370.33,PINK DOT
7013211,2367346323,2021-01-17,4340.55,PTICKET.COM-SAN JOSE
7013302,2372924999,2021-01-17,1246.6,QVC*539082395302*3OF3
7013309,2389935597,2021-01-17,3158.28,SALLY BEAUTY #2842
7013496,2418313493,2021-01-17,3951.7,SP * SYSTEMOFSTRENGTH
7013674,2421504906,2021-01-17,4416.79,SQ *MENAGERIE COFFEE @
7013869,2434125954,2021-01-17,1440.65,TACO BELL #032289
7013955,2453767085,2021-01-17,3782.89,TST* B.GOOD - DURHAM
7013971,2472913089,2021-01-17,479.25,WALGREENS #11912
7014138,2476493112,2021-01-17,4693.4,WILD WINGS GOLF COURSE
7014154,2498952962,2021-01-17,3227.24,afctve.com
7014280,2499627118,2021-01-17,4593.71,ALDI 69086
7014469,2511435318,2021-01-17,5314.6,AMZN Mktp US*1J6O660D3
7014500,2555467300,2021-01-17,2595.56,CHEVRON 0353588
7014531,2558413806,2021-01-17,1564.38,CHRISTMAS TREE #7057
7014555,2558753193,2021-01-17,3913.84,CITGO RIGHT FUEL
7014630,2639984585,2021-01-17,956.51,NATIONAL GENERAL
7014671,2641306561,2021-01-17,400.25,NEW YORK & COMPANY #05
7014683,2642792736,2021-01-17,4264.32,OLD NAVY US 3490
7014848,2642792736,2021-01-17,3242.21,OLDE MECKLENBURG BREW
7015136,2643074795,2021-01-17,948.34,ON THE BORDER
7015329,2663934795,2021-01-17,2443.19,SAINSBURYS S/MKTS
7015350,2667967547,2021-01-17,5175.75,SHELL OIL 12531992001
7015479,2669945647,2021-01-17,1911.61,SO PT GARDEN BUFFET
7015603,2681479559,2021-01-17,1259.95,STARBUCKS 800-782-7282
7015607,2684405893,2021-01-17,3757.03,STOP & SHOP 0720
7015745,5003280509,2021-01-17,4482.69,SUNOCO 0271638900  QPS
7015800,10000351063,2021-01-17,35.55,TST* WAREHOUSE ON WATT
7015886,10000751223,2021-01-17,383.51,Vinotheca
7016025,10000899769,2021-01-17,31.94,WALGREENS #13759
7016075,10002023772,2021-01-17,5049.61,Amazon Prime*EF7J93YJ3
7016079,10002346763,2021-01-17,2267.39,Amazon.com*YG5X095Z3
7016108,10002632136,2021-01-17,798.27,AMZN Mktp US*2T08Z1JR1
7016168,10003696384,2021-01-17,3339.08,AMZN Mktp US*UV15F7D73
7016422,10004958889,2021-01-17,1438.51,CAROLINA DIVE CENTER
7016946,10008221066,2021-01-17,1744.49,KING SOOPERS #0114
7017378,10008256723,2021-01-17,1271.22,KR Vik
7017538,10008504291,2021-01-17,3279.4,LAST-CHANCE #0770
7018272,10012422275,2021-01-17,4445.82,SUNOCO 0656030400  QPS
7018313,10012834332,2021-01-17,2963.54,TRANSACTION REBILL
7018419,10012883283,2021-01-17,2727.03,TST* FLOUR + WATER PIZZER
7018547,10012905000,2021-01-17,3963.01,TUPPERWARE/INTERNET
7018568,10013133157,2021-01-17,1125.53,Viasat In-Flight Wi-Fi
7018826,10013904366,2021-01-17,928.82,5550 WILSHIRE AT MIRACLE
7018865,10014672093,2021-01-17,1154.36,AMAZON.COM*MO3SS7BQ1 AMZN
7018948,1388672896,2021-01-18,3530.93,AMERICAN  00106212733534
7019200,1464336146,2021-01-18,2727.79,BERNIE 2020 INC
7019426,1503317815,2021-01-18,3072.14,CIRCLE K 05325
7019701,1533519011,2021-01-18,2775.32,DEPARTMENT OF WATER
7019948,1559376558,2021-01-18,291.44,EL DORADO CANTINA TIVO
7019963,1609784611,2021-01-18,2369.26,HACKENMUELLER MEATS INC
7020315,1617483040,2021-01-18,3003.81,HLU*Hulu 1204654682680-U
7020623,1648222912,2021-01-18,943.59,LB LEAN-1 BAG-BROW
7020870,1670257703,2021-01-18,3846.49,MBI INC
7020944,1773822676,2021-01-18,4418.63,PAYPAL *USPS
7021067,1786781466,2021-01-18,2972.44,PP*APPLE.COM/BILL
7021070,1820084924,2021-01-18,4694.83,RIDLEY'S 1131
7021185,1887581237,2021-01-18,4840.44,SQ *IGLESIA OBRA DE MI
7021200,2028172407,2021-01-18,3512.17,UNITED PACIFIC #163
7021686,2076247077,2021-01-18,1733.29,WENDY'S #105
7021802,2130793546,2021-01-18,1616.61,AMAZON.COM*Z50OX4G43 AMZN
7021892,2148413688,2021-01-18,5424.74,APNA ANDAAZ
7022050,2215258941,2021-01-18,3293.83,DOGFATHER HOT DOGS
7022134,2229659415,2021-01-18,5596.6,EXXONMOBIL    99616658
7022284,2243836437,2021-01-18,1994.11,GIUSEPPES SHOWTIME PIZZER
7022494,2312242825,2021-01-18,988.74,LYFT   *RIDE WED 8PM
7022507,2330171584,2021-01-18,5002.09,MORENO BAKERY INC
7022708,2334975573,2021-01-18,913.61,NOOM   PLAN ID-J2N5RG
7022857,2375862235,2021-01-18,2887.28,RED LOBSTER 6299
7022863,2416137723,2021-01-18,425.9,SP * ALAIN DUPETIT
7023371,2423811994,2021-01-18,3648.8,SQ *SQ *THE PEACH TRUC
7023490,2453767085,2021-01-18,2174.19,TST* BELLA CUCINA OF THE
7023721,2462875770,2021-01-18,4048.53,USPS PO BOXES ONLINE
7023967,2483986333,2021-01-18,3307.03,WYNDHAM GARDEN HOTEL
7024317,2501368514,2021-01-18,1244.23,Amazon Prime*NT11A2193
7024450,2505438958,2021-01-18,1556.98,AMAZON.COM*MU9KA6D13 AMZN
7024567,2516362533,2021-01-18,1848.58,AMZN Mktp US*KH8TP8A73
7024761,2550299096,2021-01-18,4980.5,CENTURY THEATRES 1015
7025038,2588155925,2021-01-18,4692.52,FOREST ROOM 5
7025090,2618038205,2021-01-18,3747.7,LANDS END
7025121,2653827549,2021-01-18,4823.32,PUBLIC BIKE SHOP AND RENT
7025127,2681531592,2021-01-18,1505.81,STARBUCKS STORE 48018
7025227,2683988204,2021-01-18,2209.27,STAYBRIDGE SUITES DOWN
7025614,5017566281,2021-01-18,535.94,"TARTE, INC."
7025748,10000462390,2021-01-18,3289.48,UNITED      0162497834391
7025816,10000472606,2021-01-18,4186.68,USA*AcornUSA
7025869,10000666244,2021-01-18,5673.56,VENUS 21 UNISEX
7026413,10000815057,2021-01-18,252.88,WAL-MART #1914
7026471,10001765201,2021-01-18,3080.96,7-ELEVEN 36805
7026549,10001881140,2021-01-18,4310.27,ALAMO CAFE-I-10
7026578,10003334943,2021-01-18,192.21,AMZN Mktp US*MS1X88S62
7026918,10004456645,2021-01-18,751.03,BATTLEVIEW MARKET
7026942,10005047123,2021-01-18,4526.63,CHICK-FIL-A #02508
7026978,10005124410,2021-01-18,4804.76,CHRISTMAS TREE #7043
7027019,10005363874,2021-01-18,1977.85,CRATE&BARREL CB2 NOD
7027027,10005569625,2021-01-18,1141.73,CVS/PHARMACY #07492
7027086,10005837250,2021-01-18,4472.92,DICKS SPORTING GOODS1073
7027174,10005998829,2021-01-18,3471.18,DOORDASH*LITTLE CAESAR
7027384,10009131551,2021-01-18,2633.11,MAGGIANOS NAPERVILLE
7027415,10009421846,2021-01-18,1665.87,MIAMI DRY CLEANERS
7027432,10009482232,2021-01-18,3761.21,MILK STAND
7027612,10011677024,2021-01-18,2167.69,SHELL OIL 12400158007
7027620,10012649672,2021-01-18,3465.45,THE CRESCENT DECK 2
7027948,10012883283,2021-01-18,5330,TST* HOGSALT - SMALL CHEV
7027991,10013133157,2021-01-18,1224.37,Vinotheca
7028004,10013466813,2021-01-18,3900.45,WAYFAIR*AllModern
7028014,10013681086,2021-01-18,1255,YPS*SMOKEY MOUNTAIN VA
7028034,10014672093,2021-01-18,2257.96,Amazon.com*MJ1YP7N41
7028092,10014743521,2021-01-18,4717.99,AMIS CRISPY BAGELS
7028116,1383949839,2021-01-19,1.1,AMAZON.COM*MK28O46N0 AMZN
7028146,1383949839,2021-01-19,1355.92,Amazon.com*MK3TN42C0
7028271,1446742437,2021-01-19,3598.49,AMZN Mktp US*VN4FS3Q63
7028284,1493874726,2021-01-19,2925.28,CHICK-FIL-A #03299
7028547,1503808565,2021-01-19,1847.19,CITY FURNITURE #19
7028635,1542688150,2021-01-19,5192.2,DOORDASH DASHPASS
7028695,1562802012,2021-01-19,1060.15,EXPRESS#0676
7028880,1614648975,2021-01-19,2959.75,HANSEN S IGA INC 791
7029064,1616294794,2021-01-19,992.45,HEMINGWAY RESTAURANT
7029365,1664500092,2021-01-19,4468.84,MARATHON PETRO039123
7029374,1664500092,2021-01-19,4551.16,MARIANOS #525
7029472,1712097920,2021-01-19,2835.26,MCDONALDS         9927359
7029662,1802862040,2021-01-19,2081.24,QT 929        08009292
7029734,1815802975,2021-01-19,1465.53,RANCHO LAS PUPUSAS
7029803,1915652133,2021-01-19,3634.35,T.J. MAXX #1452
7029923,1923689853,2021-01-19,2321.9,THE CLOCK PUB
7029940,1941839217,2021-01-19,3759.96,TRUFFLE TABLE
7030053,2074227011,2021-01-19,2418.25,WALMART.COM AY
7030170,2079748664,2021-01-19,3131.46,"WILSON FARMS, INC. - LEXI"
7030233,2085078981,2021-01-19,1383.93,WPY*Kyndras Kitchen
7030244,2122676329,2021-01-19,3183.9,Amazon.com*253842TN3
7030415,2180834338,2021-01-19,1930.29,CHEVRON 0308466
7030462,2196021352,2021-01-19,2242.23,CIRCLE K 07002
7030697,2201073411,2021-01-19,4973.47,COSMOPROF #8811
7030751,2217556847,2021-01-19,4556.76,EASTGATE SERVICE
7030911,2310358680,2021-01-19,4303,LUBRANOS TRATTORIA
7030959,2312561791,2021-01-19,1430.89,MACYS  GARDEN STATE PL
7031015,2313053858,2021-01-19,2465.9,MARCOS PIZZA - 8366
7031134,2367346323,2021-01-19,1799.63,Prime Video*Z466D68X3
7031208,2382832760,2021-01-19,5479.24,RX.ME
7031285,2391796870,2021-01-19,5037.82,SAVE-A-LOT #24462
7031467,2420341268,2021-01-19,4675.06,SQ *CAFE TOLA CATER
7031522,2449772215,2021-01-19,3864.51,THE SUMMIT ROOM
7031729,2461381652,2021-01-19,5366.8,UNEEDA APPLIANCE CO INC
7031833,2475618701,2021-01-19,2362.42,WENDY'S LAGUNA
7032015,2484857738,2021-01-19,1096.88,ZAIKA INDIAN CUISINE
7032576,2485443926,2021-01-19,5250.56,109 BURGER JOINT
7032872,2521480463,2021-01-19,4513.55,AMZN Mktp US*MU8DT31W1
7032918,2523921131,2021-01-19,3895.16,AMZN Mktp US*UV15F7D73
7032959,2530612544,2021-01-19,1594.24,AUTOZONE #0477
7033158,2534432961,2021-01-19,1938.81,BATH & BODY WORKS.COM
7033163,2556283839,2021-01-19,565.76,CHICK-FIL-A #03042
7033168,2588774246,2021-01-19,284.69,GELSON'S MARKETS #5
7033263,2635004480,2021-01-19,1321.2,METRA MOBILE
7033354,2641306561,2021-01-19,3943.12,NEW YORKER FASHON RETA
7033382,10000879698,2021-01-19,2614.38,WAL*MART FAMILY MOBILE
7033710,10002508613,2021-01-19,2661.38,AMERICAN AIR0012383657568
7033735,10003854390,2021-01-19,4481.21,APPLE ESPR BAR CC1EB
7034103,10004958889,2021-01-19,3663.61,CASEYS METMORA
7034184,10005802959,2021-01-19,1330.01,DENTAL ONE
7034273,10006643824,2021-01-19,5567.08,FUEL 4 NUTLEY
7034343,10008737483,2021-01-19,260.09,LONNIE COBB FORD
7034352,10010928738,2021-01-19,4817.65,PP*Ace Universe
7034593,10011066899,2021-01-19,750.64,Prime Video*PZ6CH74S3
7034618,10012226761,2021-01-19,5617.26,STARBUCKS ATRIUM ATL
7034640,10012282790,2021-01-19,1221.44,STARBUCKS TA SJC
7034649,10012282790,2021-01-19,96.81,STEAK 48
7034678,10012580953,2021-01-19,2070.6,TARGET        00017905
7034747,10012789858,2021-01-19,2497.87,THE OVERLOOK
7035675,10014010080,2021-01-19,1109.53,7-ELEVEN 39564
7035781,10014430594,2021-01-19,1149.36,ALDI 65018
7036059,1350450902,2021-01-20,4426.49,Amazon Prime*9T5O95BJ3
7036206,1451657956,2021-01-20,2151.94,APTEKA EKO 7
7036302,1547048098,2021-01-20,4573.01,DOTTIES DINER
7036334,1625833749,2021-01-20,2546.47,HY-VEE PLYMOUTH 1531
7036511,1657350471,2021-01-20,3753.29,MACEYS PROVO
7036635,1670257703,2021-01-20,1992.52,MAYVENNHAIR 214
7036722,1673252068,2021-01-20,581.39,MCDONALD'S F4068
7036880,2076247077,2021-01-20,2311.84,WENDY'S #1620
7036991,2135741968,2021-01-20,4169.43,AMZN Mktp US*2T3QW6AT2
7037118,2139631975,2021-01-20,2582.43,AMZN Mktp US*H40E50FR3
7037170,2158818472,2021-01-20,66.88,BEEF JERKY OUTLET GETTYSB
7037262,2164193206,2021-01-20,3894,BIG 5 SPORTING GOODS 273
7037334,2258678146,2021-01-20,3505.36,HARRIS TEETER #0117
7037359,2268645740,2021-01-20,4049.81,HLU*HULU 844536080822
7037496,2312242825,2021-01-20,4658.82,LUSH DIGITAL USA
7037542,2323117492,2021-01-20,3234.38,MCDONALD'S M7207 OF
7037562,2326436595,2021-01-20,2151.74,MERCY
7037581,2344136315,2021-01-20,3358.19,ORIGINAL ITALIAN PIZZA
7037700,2349707519,2021-01-20,4052.81,PAYPAL *EBAY EDUARDOJVAR
7037930,2354289213,2021-01-20,5348.19,PAYPAL *VISUALKAOS
7038092,2360381464,2021-01-20,4292.63,PIZZA HUT 026821
7038244,2413328504,2021-01-20,4262.02,SLIPPERY NOODLE INN
7038276,2415777735,2021-01-20,620.26,SOUTHWES    5262133257815
7038429,2418313493,2021-01-20,5272.26,SPECTRUM
7038524,2421974034,2021-01-20,1107.2,SQ *SQ *THE BEANYARD C
7038527,2436313411,2021-01-20,2909.78,TAHA AESTHETIC
7038593,2453508627,2021-01-20,5046.43,TRANSACTION REBILL
7038892,2461381652,2021-01-20,2635.27,UNCLE TOMS SMOKE SHOP
7039168,2463518825,2021-01-20,5595.67,VIRGINIA VETERINARY CE
7039185,2519488395,2021-01-20,4004.68,AMZN Mktp US*MO0M95QO2
7039302,2534221794,2021-01-20,5374.22,BASS PRO ONLINE U.S.
7039342,2534432961,2021-01-20,4839.63,BAYFAIR GAS & MART
7039480,2544816013,2021-01-20,2794.58,BUCK BUILDING SUPPLY
7039483,2582630667,2021-01-20,2014.39,EXXONMOBIL    47663174
7039972,2604879847,2021-01-20,4608.11,HUNGRY PELICAN
7040004,2605505334,2021-01-20,1527.61,IN BMV LAWRENCEBURG  3
7040083,2606279574,2021-01-20,2756.3,JACKS SEAFOOD
7040123,2639398185,2021-01-20,3580.68,MOTHERS ARNOLD - ECOMM
7040280,2655982565,2021-01-20,137.93,PUBLIX #379
7040320,2669957389,2021-01-20,4862.78,SONIC DRIVE IN #6038
7040540,2669957389,2021-01-20,5532.84,SOUTHWES    5262133257815
7040713,2678980414,2021-01-20,200.22,SQ *PICNIC ROCK FAR
7040758,5011806790,2021-01-20,4205.06,SW ANDERSON SALES CORP
7040899,10000462390,2021-01-20,4789.23,UNITED      0161559426411
7041024,10000462390,2021-01-20,5614.3,UNITED      0161559426412
7041102,10000472606,2021-01-20,2001.56,UQORA
7041234,10000472606,2021-01-20,299.92,US_CLARINS.COM
7041345,10001227893,2021-01-20,4714.66,WHITE PLAINS PARK DPT
7041651,10001666839,2021-01-20,2612.65,2123 GREAT CLIPS AT VI
7041747,10003696384,2021-01-20,1720.88,AMZN Mktp US*RX4VF4CV3
7041762,10005084232,2021-01-20,2569.55,CHIRP BOOKS
7042148,10005265560,2021-01-20,4365.78,CONOCO - SEI 18409
7042202,10005792545,2021-01-20,3543.51,DEL TACO 0583
7042206,10005986779,2021-01-20,603.71,DOMINO'S 4669
7042374,10006316120,2021-01-20,1941.86,EXXONMOBIL    99207862
7042450,10006643824,2021-01-20,906.58,FRESH THYME #107
7042499,10007285031,2021-01-20,3613.45,GRUBHUBCASSANOSPIZZER
7042714,10008184965,2021-01-20,5425.04,JFK EMPLOYEE PARKING
7042757,10009364969,2021-01-20,5472.13,MCDONALD'S F29778
7042854,10009421846,2021-01-20,39.98,MENARDS HAMMOND IN
7042970,10010036867,2021-01-20,3741.05,PANERA BREAD #202447 P
7042999,10011096935,2021-01-20,5085.41,QT 641
7043198,10012223626,2021-01-20,2662.59,SR SOL
7043408,10012823167,2021-01-20,2274.15,TOKYO BAY
